carat,cut,color,clarity,price
0.32,5,1,VVS1,0.73
0.32,2,1,VVS1,0.73
0.32,5,1,VVS2,0.73
0.32,2,1,VVS1,0.73
0.32,4,1,VVS2,0.73
0.32,5,1,VVS2,0.73
0.32,5,1,VVS1,0.73
0.33,2,1,VVS2,0.73
0.43,4,1,VS1,0.73
0.32,2,1,VVS2,0.73
0.33,2,1,VVS1,0.73
0.32,5,1,VVS2,0.73
0.32,2,1,VVS2,0.73
0.33,2,1,VVS1,0.73
0.32,5,1,VVS2,0.73
0.32,4,1,VVS1,0.73
0.33,2,1,VVS1,0.73
0.3,4,2,VVS2,0.73
0.32,2,1,VVS1,0.73
0.32,2,1,VVS2,0.73
0.32,4,1,VVS2,0.73
0.32,4,1,VVS1,0.73
0.33,2,1,VVS1,0.73
0.32,5,1,VVS1,0.73
0.32,4,1,VVS2,0.73
0.32,2,1,VVS1,0.73
0.32,2,1,VVS2,0.73
0.32,5,1,VVS2,0.73
0.33,2,1,VVS2,0.73
0.4,3,1,VS2,0.73
0.32,2,1,VVS1,0.73
0.36,2,1,VS1,0.729
0.36,4,1,VS1,0.729
0.36,2,1,VS1,0.729
0.36,5,1,VS2,0.729
0.32,2,2,VVS2,0.729
0.36,5,1,VS2,0.729
0.36,2,1,VS2,0.729
0.36,5,1,VS2,0.729
0.45,4,2,SI2,0.729
0.36,3,1,VS2,0.729
0.36,5,1,VS1,0.729
0.36,2,1,VS1,0.729
0.36,2,1,VS2,0.729
0.31,2,2,VS1,0.729
0.36,5,1,VS1,0.729
0.36,5,1,VS1,0.729
0.39,2,2,SI1,0.729
0.3,4,2,VVS2,0.729
0.36,4,1,VS2,0.729
0.3,2,2,VS1,0.729
0.3,1,2,VS2,0.729
0.41,3,1,VS2,0.729
0.33,2,2,SI1,0.728
0.4,2,1,VVS2,0.728
0.32,2,2,VVS2,0.728
0.33,4,2,SI1,0.728
0.33,4,2,SI1,0.728
0.37,4,2,VS2,0.728
0.4,2,1,VS2,0.727
0.5,1,1,I1,0.727
0.36,2,2,VS1,0.727
0.36,2,2,VS2,0.727
0.36,5,2,VS2,0.727
0.34,5,2,SI1,0.727
0.38,5,1,VS2,0.727
0.34,5,2,SI1,0.727
0.34,2,2,SI1,0.727
0.36,5,2,VS1,0.727
0.33,4,2,VS1,0.727
0.34,5,2,SI1,0.727
0.41,4,2,SI2,0.727
0.34,2,2,SI1,0.727
0.33,2,2,VS1,0.727
0.5,1,1,I1,0.727
0.36,5,1,VVS2,0.726
0.31,2,2,VS1,0.726
0.4,2,2,SI1,0.726
0.36,5,1,VS1,0.726
0.43,5,1,SI2,0.726
0.36,5,2,VS2,0.726
0.36,5,1,VS1,0.726
0.44,2,1,VVS2,0.726
0.34,2,2,VS2,0.726
0.36,4,1,VS1,0.726
0.4,2,2,SI1,0.726
0.36,4,1,VS1,0.726
0.36,5,1,VS1,0.726
0.36,5,2,VS2,0.726
0.36,5,2,VS2,0.726
0.31,2,1,VVS2,0.726
0.36,2,2,VS2,0.726
0.36,2,1,VVS2,0.726
0.36,5,1,VS1,0.726
0.36,4,1,VS1,0.726
0.36,2,1,VS1,0.726
0.34,2,2,VS2,0.726
0.3,5,1,VS1,0.725
0.3,4,1,VS1,0.725
0.31,3,2,VVS1,0.725
0.4,2,1,VS2,0.725
0.31,4,2,VVS1,0.725
0.41,4,2,SI1,0.725
0.3,4,2,VS2,0.725
0.32,2,2,VS1,0.725
0.3,5,1,VS1,0.725
0.3,4,1,VVS1,0.725
0.36,2,1,VS1,0.725
0.34,5,2,VS1,0.725
0.3,4,1,VS1,0.725
0.31,4,2,VVS1,0.725
0.3,4,1,VS1,0.725
0.34,4,2,VS1,0.725
0.31,2,2,VVS1,0.725
0.35,4,1,VS1,0.725
0.4,2,1,VS2,0.725
0.41,4,2,SI1,0.725
0.3,5,1,VS1,0.725
0.26,5,2,VVS2,0.724
0.26,4,2,VVS1,0.724
0.26,5,2,VVS2,0.724
0.26,3,2,VVS2,0.724
0.43,5,1,SI1,0.724
0.33,2,2,VS2,0.724
0.26,5,2,VVS2,0.724
0.33,3,2,VVS1,0.724
0.26,2,2,VVS2,0.724
0.33,5,2,VS2,0.723
0.33,2,2,VS2,0.723
0.4,2,1,SI2,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,5,2,VS2,0.723
0.33,5,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.34,2,2,VS1,0.723
0.33,2,2,VS2,0.723
0.33,5,2,VS2,0.723
0.33,2,2,VS2,0.723
0.42,4,2,SI1,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.38,2,1,SI1,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,5,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,5,2,VS2,0.723
0.42,2,1,VS1,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS1,0.723
0.34,2,2,SI1,0.723
0.33,2,2,VS2,0.723
0.43,3,2,SI1,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.33,2,2,VS2,0.723
0.42,4,1,VS2,0.723
0.33,5,2,VS2,0.723
0.33,2,2,VS2,0.723
0.42,3,2,SI1,0.722
0.42,5,2,SI1,0.722
0.41,2,2,SI1,0.722
0.42,4,2,SI1,0.722
0.42,5,2,SI1,0.722
0.4,1,1,VS2,0.722
0.35,2,2,VS2,0.722
0.42,3,2,SI1,0.722
0.31,2,2,VS1,0.722
0.42,3,2,SI1,0.722
0.33,5,1,VVS2,0.722
0.34,2,1,VVS2,0.722
0.33,2,1,VVS2,0.722
0.42,5,2,SI1,0.722
0.34,2,1,VVS1,0.722
0.42,3,2,SI1,0.722
0.42,4,2,SI1,0.722
0.31,2,2,VS1,0.722
0.41,2,1,SI1,0.722
0.38,2,1,VVS2,0.721
0.39,5,1,SI2,0.721
0.38,3,1,VS1,0.721
0.31,4,2,VVS2,0.721
0.32,4,2,VVS2,0.721
0.27,4,2,VVS1,0.721
0.29,2,1,IF,0.721
0.3,2,2,VVS2,0.721
0.35,4,2,VS2,0.721
0.38,2,1,VS2,0.721
0.35,3,1,VS1,0.721
0.32,5,1,VS2,0.72
0.32,5,2,SI1,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS1,0.72
0.32,5,2,SI1,0.72
0.32,5,1,VS2,0.72
0.45,5,1,SI2,0.72
0.32,5,1,VS2,0.72
0.3,2,1,VVS1,0.72
0.4,3,2,SI1,0.72
0.32,2,1,VS1,0.72
0.32,4,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS1,0.72
0.32,4,1,VS2,0.72
0.4,4,2,SI1,0.72
0.32,5,2,SI1,0.72
0.32,2,1,VS1,0.72
0.32,5,1,VS1,0.72
0.3,2,2,VS1,0.72
0.32,2,1,VS1,0.72
0.32,5,1,VS2,0.72
0.32,5,2,SI1,0.72
0.32,5,1,VS1,0.72
0.32,5,2,SI1,0.72
0.32,5,1,VVS2,0.72
0.32,4,2,SI1,0.72
0.32,2,1,VS1,0.72
0.32,5,1,VS1,0.72
0.32,2,2,VS1,0.72
0.32,5,1,VS1,0.72
0.32,2,1,VVS2,0.72
0.32,2,1,VS1,0.72
0.4,3,2,SI1,0.72
0.32,4,1,VS1,0.72
0.32,5,1,VS2,0.72
0.32,2,1,VS2,0.72
0.31,2,2,VS2,0.72
0.32,5,1,VS1,0.72
0.4,4,2,VS2,0.72
0.5,4,2,I1,0.72
0.32,2,1,VS1,0.72
0.4,4,2,SI1,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VS1,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS1,0.72
0.32,5,1,VS2,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,2,1,VS2,0.72
0.32,5,2,SI1,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,2,1,VS2,0.72
0.32,4,2,SI1,0.72
0.32,2,1,VVS2,0.72
0.32,5,1,VS2,0.72
0.32,2,1,VS1,0.72
0.32,2,1,VS1,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS1,0.72
0.32,2,1,VVS2,0.72
0.32,2,1,VS2,0.72
0.32,2,1,VS1,0.72
0.32,2,1,VS2,0.72
0.32,2,1,VS2,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VVS2,0.72
0.4,3,2,SI1,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.3,2,2,SI1,0.72
0.34,2,1,VS1,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VS2,0.72
0.4,3,2,SI1,0.72
0.32,2,2,SI1,0.72
0.4,3,1,SI2,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,2,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,2,SI1,0.72
0.32,4,2,SI1,0.72
0.32,5,1,VVS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.32,5,1,VS2,0.72
0.4,4,2,SI1,0.72
0.4,3,1,SI2,0.72
0.32,5,1,VS2,0.72
0.32,2,2,SI1,0.72
0.32,2,1,VS1,0.72
0.32,5,2,SI1,0.72
0.32,2,1,VS2,0.72
0.32,4,2,SI1,0.72
0.32,2,2,SI2,0.72
0.32,2,1,VS1,0.72
0.41,5,1,SI1,0.719
0.41,5,1,SI1,0.719
0.41,4,1,SI1,0.719
0.41,2,1,SI1,0.719
0.41,5,1,SI1,0.719
0.33,2,1,IF,0.719
0.41,5,1,SI1,0.719
0.41,5,1,SI1,0.719
0.32,2,2,VS2,0.719
0.41,4,1,SI1,0.719
0.41,4,1,SI1,0.719
0.47,1,2,SI2,0.719
0.41,5,1,SI1,0.719
0.39,2,2,SI1,0.719
0.3,3,2,VVS2,0.719
0.41,5,1,SI1,0.719
0.38,3,2,VS2,0.719
0.3,4,2,VVS2,0.719
0.41,5,1,SI1,0.719
0.41,4,1,SI1,0.719
0.41,5,1,SI1,0.719
0.41,5,1,SI1,0.719
0.36,2,2,VS2,0.718
0.35,2,2,VS1,0.718
0.39,3,2,SI1,0.718
0.39,2,2,SI1,0.718
0.39,3,2,SI1,0.718
0.43,3,2,SI1,0.718
0.39,3,1,VS2,0.718
0.36,2,2,SI1,0.718
0.32,2,1,VS1,0.718
0.39,4,1,VVS1,0.718
0.39,4,1,VVS1,0.718
0.3,2,2,VS1,0.718
0.32,2,1,VS1,0.718
0.3,2,2,VS1,0.718
0.45,2,1,VS2,0.717
0.41,4,2,SI1,0.717
0.41,4,2,SI1,0.717
0.38,2,2,VS2,0.717
0.31,2,1,VS1,0.717
0.42,5,1,SI1,0.717
0.42,4,2,SI1,0.717
0.41,4,2,SI1,0.717
0.4,4,2,SI1,0.717
0.32,4,2,VVS2,0.717
0.4,3,1,VS2,0.717
0.43,2,1,SI1,0.716
0.43,2,1,VS2,0.716
0.43,4,2,SI2,0.716
0.43,4,2,SI2,0.716
0.43,2,1,VS2,0.716
0.32,2,2,VS2,0.716
0.43,2,1,SI1,0.716
0.32,2,2,VS1,0.716
0.35,4,2,VS2,0.716
0.43,2,2,SI2,0.716
0.43,2,2,SI2,0.716
0.43,2,2,SI2,0.716
0.43,5,2,SI2,0.716
0.32,2,2,VS1,0.716
0.32,2,2,VS1,0.716
0.32,2,2,VS1,0.716
0.43,5,2,SI2,0.716
0.43,4,1,SI1,0.716
0.43,2,1,SI1,0.716
0.43,5,2,SI2,0.716
0.43,2,1,VS2,0.716
0.43,5,2,SI2,0.716
0.31,2,2,VVS2,0.716
0.32,2,2,VS1,0.716
0.43,2,1,SI1,0.716
0.43,2,2,SI2,0.716
0.39,4,2,VS2,0.716
0.43,5,1,SI1,0.716
0.29,2,2,VVS1,0.715
0.35,2,1,IF,0.715
0.32,2,2,SI1,0.715
0.32,2,2,SI1,0.715
0.38,4,1,VS2,0.715
0.32,2,2,SI1,0.715
0.29,2,2,VVS2,0.715
0.35,2,1,IF,0.715
0.32,2,2,SI1,0.715
0.35,2,1,IF,0.715
0.32,2,2,SI1,0.714
0.38,2,1,VS1,0.714
0.37,4,1,VVS2,0.714
0.34,3,1,VS2,0.714
0.34,4,2,SI1,0.714
0.34,4,2,SI1,0.714
0.34,4,2,SI1,0.714
0.34,5,1,VS2,0.714
0.34,2,2,SI1,0.714
0.31,2,2,VS1,0.713
0.38,3,2,VS2,0.713
0.31,2,2,VS1,0.713
0.33,2,1,VVS1,0.713
0.32,2,2,VS1,0.713
0.34,4,1,VVS2,0.713
0.33,2,1,VVS2,0.713
0.32,2,2,VS2,0.713
0.33,2,1,VVS2,0.713
0.33,2,1,VVS2,0.713
0.5,1,2,I1,0.713
0.36,2,2,SI1,0.713
0.31,2,2,VS1,0.713
0.32,2,2,VS2,0.713
0.43,5,2,I1,0.713
0.32,2,2,VS1,0.713
0.29,4,1,VS2,0.712
0.42,4,1,SI1,0.712
0.39,4,1,VS2,0.712
0.3,5,2,VS1,0.712
0.4,4,1,SI1,0.711
0.41,2,2,SI1,0.711
0.39,2,2,SI1,0.711
0.31,4,2,VVS2,0.711
0.35,3,2,VS2,0.711
0.41,2,2,SI1,0.711
0.41,2,2,SI1,0.711
0.41,2,2,SI1,0.711
0.44,4,2,SI2,0.711
0.3,2,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,2,2,VS1,0.71
0.3,5,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,2,2,VS2,0.71
0.42,4,2,SI2,0.71
0.3,4,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,5,2,VS1,0.71
0.3,2,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,5,2,VS2,0.71
0.24,5,2,VVS1,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,2,2,VS1,0.71
0.3,2,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS1,0.71
0.3,5,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,4,2,VS2,0.71
0.3,4,2,VS2,0.71
0.31,2,2,VVS2,0.71
0.3,4,2,VS1,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,5,2,VS2,0.71
0.38,4,1,VS2,0.71
0.3,4,2,VS2,0.71
0.3,5,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.31,2,2,VVS2,0.71
0.43,2,1,VVS2,0.71
0.3,2,2,VS2,0.71
0.24,5,2,VVS1,0.71
0.3,4,2,VS2,0.71
0.3,2,2,VS2,0.71
0.31,2,1,VVS1,0.71
0.3,2,2,VS2,0.71
0.3,2,2,VS2,0.71
0.31,4,2,VVS2,0.71
0.3,5,2,VS2,0.71
0.3,4,1,VVS1,0.79
0.3,2,2,SI1,0.79
0.42,5,1,SI2,0.79
0.3,5,2,SI1,0.79
0.35,5,1,VS1,0.79
0.3,4,2,SI1,0.79
0.3,5,1,VVS1,0.79
0.3,5,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,5,1,VVS1,0.79
0.3,2,1,VVS1,0.79
0.35,3,1,VS2,0.79
0.39,4,1,SI1,0.79
0.3,4,2,SI1,0.79
0.35,2,1,VS1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,5,1,VVS1,0.79
0.35,5,1,VS1,0.79
0.3,3,2,SI1,0.79
0.3,4,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,2,1,VVS1,0.79
0.3,5,1,VVS1,0.79
0.3,5,1,VVS1,0.79
0.3,2,2,SI1,0.79
0.31,4,2,VS1,0.79
0.3,5,2,VS1,0.79
0.3,2,2,SI1,0.79
0.35,2,1,VS1,0.79
0.3,2,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,4,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,5,1,VVS1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.45,2,1,SI2,0.79
0.3,2,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,2,1,VVS1,0.79
0.3,5,1,VVS1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,4,2,SI1,0.79
0.3,5,2,SI1,0.79
0.35,5,1,VS2,0.79
0.3,5,2,SI1,0.79
0.3,5,2,SI1,0.79
0.3,2,2,SI1,0.79
0.3,2,1,VVS1,0.79
0.35,5,1,VS2,0.79
0.3,5,2,SI1,0.79
0.3,2,1,VVS1,0.79
0.32,2,1,VVS1,0.78
0.32,2,1,VVS1,0.78
0.32,2,1,VVS2,0.78
0.43,2,1,SI1,0.78
0.32,2,1,VVS2,0.78
0.32,2,1,VVS1,0.78
0.32,2,1,VVS2,0.78
0.32,2,1,VVS1,0.78
0.4,4,2,SI1,0.78
0.32,2,1,VVS1,0.78
0.32,2,1,VVS2,0.78
0.32,2,1,VVS2,0.78
0.36,4,2,VS2,0.78
0.32,2,1,VVS1,0.78
0.31,2,1,VVS1,0.77
0.31,5,1,VVS1,0.77
0.28,4,2,VVS2,0.77
0.39,2,2,SI1,0.77
0.31,5,1,VVS1,0.77
0.31,4,1,VVS2,0.77
0.31,2,1,VVS2,0.77
0.31,3,1,VVS2,0.77
0.31,2,1,VVS2,0.77
0.31,2,1,VVS2,0.77
0.31,5,1,VVS2,0.77
0.31,5,1,VVS1,0.77
0.31,3,1,VVS1,0.77
0.31,2,1,VVS2,0.77
0.31,2,1,VVS1,0.77
0.31,2,1,VVS1,0.77
0.31,2,1,VVS1,0.77
0.31,4,2,VVS2,0.77
0.35,2,2,SI1,0.77
0.4,4,2,SI1,0.77
0.32,2,1,VS1,0.77
0.3,4,2,VS1,0.77
0.31,4,1,VVS2,0.77
0.35,2,2,VS2,0.77
0.31,5,1,VVS1,0.77
0.31,2,1,VVS1,0.77
0.31,3,1,VVS2,0.77
0.32,2,2,VS1,0.77
0.31,2,1,VVS2,0.77
0.31,3,1,VVS2,0.77
0.31,3,1,VVS2,0.77
0.31,2,1,VVS2,0.77
0.31,2,2,SI1,0.77
0.32,2,2,VS1,0.77
0.31,4,1,VVS2,0.77
0.31,4,1,VVS2,0.77
0.31,3,1,VVS1,0.77
0.31,2,1,VVS1,0.77
0.4,4,2,SI1,0.77
0.28,4,2,VVS1,0.77
0.31,2,1,VVS2,0.77
0.31,5,1,VVS1,0.77
0.31,2,1,VVS2,0.77
0.31,3,1,VVS2,0.77
0.32,2,2,VS2,0.77
0.31,4,1,VVS1,0.77
0.4,2,2,SI1,0.77
0.41,3,2,SI1,0.77
0.41,2,1,VS1,0.77
0.4,4,2,SI1,0.77
0.28,4,2,VVS1,0.77
0.31,4,1,VVS2,0.77
0.28,4,2,VVS2,0.77
0.31,5,1,VVS2,0.77
0.31,4,1,VVS1,0.77
0.4,4,2,SI1,0.77
0.31,2,1,VVS1,0.77
0.31,2,1,VVS2,0.77
0.31,2,1,VVS2,0.77
0.35,2,2,VS2,0.76
0.35,5,1,VS1,0.76
0.31,2,2,VVS2,0.76
0.35,5,2,VS2,0.76
0.35,5,2,VS2,0.76
0.35,5,1,VVS2,0.76
0.35,2,2,VS2,0.76
0.35,2,1,VS1,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.32,3,2,SI1,0.76
0.35,5,2,VS2,0.76
0.35,4,1,VS1,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,5,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,5,1,VS1,0.76
0.32,3,2,SI1,0.76
0.35,2,1,VS1,0.76
0.35,2,1,VS1,0.76
0.35,2,2,VS2,0.76
0.35,4,1,VS1,0.76
0.43,2,1,VS1,0.76
0.35,2,1,VS1,0.76
0.35,4,1,VS1,0.76
0.35,4,1,VS1,0.76
0.35,4,1,VVS2,0.76
0.32,5,2,SI1,0.76
0.35,5,1,VVS2,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,5,1,VS1,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,2,2,VS2,0.76
0.35,4,1,VS1,0.76
0.35,5,2,VS2,0.76
0.35,2,1,VS1,0.76
0.35,2,1,VS1,0.76
0.35,4,2,VS2,0.76
0.32,2,2,SI1,0.76
0.45,2,2,SI2,0.76
0.35,2,1,VVS2,0.76
0.32,2,2,VS1,0.76
0.35,2,2,VS2,0.76
0.45,2,2,SI2,0.76
0.35,4,1,VVS2,0.76
0.35,2,2,VS2,0.76
0.35,2,1,VVS2,0.76
0.35,5,2,VS2,0.76
0.41,5,2,SI1,0.75
0.4,2,1,SI1,0.75
0.3,4,1,VVS1,0.75
0.41,4,2,SI1,0.75
0.33,5,2,SI1,0.75
0.4,2,1,SI1,0.75
0.33,5,2,SI1,0.75
0.38,4,1,VS1,0.75
0.4,2,1,SI1,0.75
0.36,2,1,VVS2,0.75
0.29,4,2,SI2,0.75
0.41,4,2,SI1,0.75
0.25,2,2,VVS2,0.75
0.41,3,2,SI1,0.75
0.41,3,2,SI1,0.75
0.41,4,2,SI1,0.75
0.41,3,2,SI1,0.75
0.25,2,2,VVS1,0.75
0.41,3,2,SI1,0.75
0.41,3,2,SI1,0.75
0.25,2,2,VVS2,0.75
0.25,2,2,VVS1,0.75
0.38,4,1,VS2,0.75
0.41,3,2,SI1,0.75
0.33,2,2,SI1,0.75
0.41,4,2,SI1,0.75
0.41,3,2,SI1,0.75
0.41,2,2,SI1,0.75
0.41,4,2,SI1,0.75
0.33,5,2,SI1,0.75
0.41,3,2,SI1,0.75
0.41,2,2,SI1,0.75
0.41,3,2,SI1,0.75
0.41,4,2,SI1,0.75
0.41,4,2,SI1,0.75
0.41,4,2,SI1,0.75
0.27,2,2,VS1,0.74
0.3,4,2,VS1,0.74
0.3,4,2,VS1,0.74
0.43,3,1,SI1,0.74
0.35,2,2,VS2,0.74
0.31,2,2,VS1,0.74
0.43,3,1,SI1,0.74
0.4,1,1,VS2,0.74
0.4,2,1,VVS1,0.74
0.42,2,1,SI1,0.74
0.43,5,2,SI2,0.74
0.31,4,2,VVS2,0.74
0.4,2,1,VS2,0.74
0.39,4,2,SI1,0.74
0.38,2,1,VS1,0.73
0.38,2,1,VS1,0.73
0.38,2,1,VS1,0.73
0.3,2,2,VS1,0.73
0.4,2,2,SI1,0.73
0.41,2,1,VS1,0.73
0.38,2,1,VS1,0.73
0.38,2,1,VS1,0.73
0.39,4,1,SI1,0.73
0.38,2,1,VS2,0.73
0.38,2,1,VS1,0.73
0.38,2,1,VS1,0.73
0.41,2,2,SI2,0.73
0.38,2,1,VS1,0.73
0.43,2,1,VS1,0.73
0.3,2,2,VS1,0.73
0.4,4,1,SI1,0.72
0.4,4,1,SI1,0.72
0.34,2,2,VS2,0.72
0.4,5,1,SI1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.39,4,2,VS2,0.72
0.32,2,2,VS1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.4,5,1,SI1,0.72
0.4,4,1,SI1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,4,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.3,3,2,VVS1,0.72
0.32,5,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.4,2,1,SI1,0.72
0.41,4,2,SI1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.4,5,1,SI1,0.72
0.34,2,2,VS1,0.72
0.32,2,2,VS2,0.72
0.4,4,1,SI1,0.72
0.32,2,2,VS2,0.72
0.33,2,1,VVS1,0.72
0.32,2,2,VS2,0.72
0.32,4,2,VS2,0.72
0.32,5,2,VS2,0.72
0.4,4,1,SI1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS1,0.72
0.33,2,1,VVS2,0.72
0.33,2,2,SI1,0.72
0.32,5,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,5,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,5,2,VS2,0.72
0.33,2,2,SI1,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,4,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,5,2,VS2,0.72
0.32,2,2,VS2,0.72
0.32,2,2,VS2,0.72
0.33,4,1,VVS2,0.72
0.32,5,2,VS2,0.72
0.4,5,1,SI2,0.72
0.4,5,1,SI1,0.72
0.32,4,2,VS2,0.72
0.38,4,2,SI1,0.71
0.5,1,1,I1,0.71
0.34,4,1,VS1,0.71
0.32,4,2,VVS2,0.71
0.38,4,2,SI1,0.71
0.4,2,1,SI1,0.71
0.38,5,1,VS2,0.7
0.42,3,1,SI1,0.7
0.38,5,1,VS2,0.7
0.42,4,2,SI2,0.7
0.42,4,1,SI1,0.7
0.42,5,2,SI2,0.7
0.42,5,1,SI1,0.7
0.42,2,1,SI1,0.7
0.42,3,1,SI1,0.7
0.42,4,2,SI2,0.7
0.38,2,1,VS1,0.7
0.38,5,2,SI1,0.7
0.38,2,1,VS1,0.7
0.38,4,1,VS2,0.7
0.42,4,1,SI1,0.7
0.31,2,2,VVS2,0.7
0.38,4,1,VS2,0.7
0.42,2,2,SI2,0.7
0.42,4,1,SI1,0.7
0.38,4,2,SI1,0.7
0.38,4,1,VS2,0.7
0.42,5,2,SI2,0.7
0.38,5,1,VS1,0.7
0.38,4,1,VS2,0.7
0.42,4,2,SI2,0.7
0.38,5,1,VS1,0.7
0.38,2,2,SI1,0.7
0.42,2,1,SI1,0.7
0.42,4,1,SI1,0.7
0.42,2,1,SI1,0.7
0.38,5,1,VS2,0.7
0.34,2,2,VS2,0.699
0.4,4,1,SI1,0.699
0.33,2,1,VS1,0.699
0.33,2,1,VS1,0.699
0.33,2,1,VS1,0.699
0.31,5,1,VS1,0.698
0.31,3,2,SI1,0.698
0.31,5,2,SI1,0.698
0.31,5,1,VS2,0.698
0.31,5,2,SI1,0.698
0.31,5,1,VVS2,0.698
0.31,5,1,VVS2,0.698
0.31,5,1,VS1,0.698
0.31,3,1,VS1,0.698
0.31,5,2,SI1,0.698
0.31,4,2,SI1,0.698
